disease_id	DduftC	DgaG	D<soD	Dso>D
Q2090167	0	0	3	1
Q209049	0	0	0	1
Q2090711	0	0	0	1
Q2092064	1	0	0	2
Q209369	0	6	6	1
Q2095252	0	0	2	1
Q2096745	0	0	1	1
Q209733	2	0	1	1
Q2099138	0	0	0	1
Q2103933	0	0	0	1
Q210427	0	0	4	1
Q21082497	0	0	5	1
Q21082498	0	0	7	1
Q21082499	0	0	1	2
Q21082500	0	0	0	1
Q21082501	0	0	0	1
Q21082503	0	0	0	1
Q21082504	0	0	0	1
Q21082519	0	0	0	1
Q21082521	0	0	0	1
Q21082523	0	0	5	1
Q21082526	0	0	12	1
Q21097746	0	0	0	1
Q21097751	0	0	0	1
Q21097757	0	0	0	1
Q21097758	0	0	0	1
Q21097759	0	0	0	1
Q21097760	0	0	0	1
Q21097761	0	0	0	1
Q21097763	0	0	0	1
Q21097764	0	0	0	1
Q21097765	0	0	0	1
Q21097766	0	0	0	1
Q21097767	0	0	0	1
Q21097768	0	0	0	1
Q21097769	0	0	0	1
Q21097770	0	0	0	1
Q21097771	0	0	0	1
Q21097773	0	0	0	1
Q21097774	0	0	0	1
Q21097777	0	0	0	1
Q21097778	0	0	0	1
Q21097779	0	0	0	1
Q21097780	0	0	0	1
Q21097781	0	0	0	1
Q21097782	0	0	0	1
Q21097783	0	0	0	1
Q21097785	0	0	0	1
Q21097786	0	0	0	1
Q21097855	0	0	0	1
Q21097857	0	0	0	1
Q21097858	0	0	0	1
Q21097859	0	0	0	1
Q21097860	0	0	0	1
Q21097861	0	0	0	1
Q21097863	0	0	0	1
Q21097864	0	0	0	1
Q21097865	0	0	0	1
Q21097867	0	0	0	1
Q21097868	0	0	0	1
Q21097871	0	0	0	1
Q21097872	0	0	0	1
Q21109048	0	0	0	2
Q21109216	0	0	1	1
Q21109885	0	0	0	1
Q21110016	0	0	0	1
Q21110191	0	0	0	1
Q21111998	0	0	0	1
Q21116779	0	0	0	1
Q21124507	0	0	0	1
Q21124508	0	0	0	2
Q21124510	0	0	0	1
Q21124511	0	0	0	1
Q21124512	0	0	0	1
Q21124514	0	0	0	3
Q21124515	0	0	0	1
Q21124516	0	0	0	1
Q21124517	0	0	0	1
Q21124520	0	0	0	1
Q21124521	0	0	0	1
Q21124525	0	0	0	2
Q21124526	0	0	0	1
Q21124535	0	0	0	1
Q21124536	0	0	0	1
Q21124537	0	0	0	1
Q21124538	0	0	0	1
Q21124539	0	0	0	1
Q21124540	0	0	0	1
Q21124541	0	0	0	1
Q21124542	0	0	0	1
Q21124543	0	0	0	1
Q21124544	0	0	0	1
Q21124546	0	0	0	1
Q21124547	0	0	0	1
Q21124548	0	0	0	1
Q21124550	0	0	0	1
Q21124551	0	0	0	1
Q21124555	0	0	0	1
Q21124560	0	0	0	1
Q21124566	0	0	0	1
Q21124567	0	0	0	1
Q21124568	0	0	0	1
Q21124570	0	0	0	1
Q21124571	0	0	0	1
Q21124572	0	0	0	1
Q21124573	0	0	0	1
Q21124574	0	0	0	1
Q21124576	0	0	0	1
Q21124578	0	0	0	1
Q21124579	0	0	0	1
Q21124580	0	0	0	1
Q21124581	0	0	0	1
Q21126249	0	0	0	1
Q2112719	0	0	2	2
Q21127478	0	0	0	1
Q21127479	0	0	0	1
Q21129548	0	0	0	1
Q21154040	0	0	0	1
Q21154041	0	0	0	1
Q21154042	0	0	0	1
Q21154045	0	0	0	1
Q21154047	0	0	0	1
Q21154048	0	0	0	1
Q21154049	0	0	0	1
Q21154050	0	0	0	1
Q21154051	0	0	0	1
Q21154052	0	0	0	1
Q21154053	0	0	0	1
Q21154055	0	0	0	1
Q21154056	0	0	0	1
Q21154057	0	0	0	1
Q21154058	0	0	0	1
Q21154059	0	0	0	1
Q21154060	0	0	0	1
Q21154061	0	0	0	1
Q21154062	0	0	0	1
Q21154063	0	0	0	1
Q21154064	0	0	0	1
Q21154065	0	0	0	1
Q21154066	0	0	0	1
Q21154067	0	0	0	1
Q21154068	0	0	0	1
Q21154069	0	0	0	1
Q21154070	0	0	0	1
Q21154071	0	0	0	1
Q21154072	0	0	0	1
Q21154073	0	0	0	1
Q21154074	0	0	0	1
Q21154075	0	0	0	1
Q21154076	0	0	0	1
Q21154077	0	0	0	1
Q21154078	0	0	0	1
Q21154079	0	0	0	1
Q21154080	0	0	5	1
Q21154081	0	0	5	1
Q21154082	0	0	5	1
Q21154083	0	0	4	1
Q21154084	0	0	0	1
Q21154184	0	0	0	1
Q21154326	1	0	0	1
Q2115771	0	0	0	2
Q2119633	0	0	5	1
Q212021	0	0	0	1
Q2123641	0	0	0	1
Q212961	8	18	7	2
Q213098	0	0	0	1
Q213151	0	0	0	1
Q213600	0	0	2	1
Q2140130	0	0	0	1
Q2140729	0	0	0	1
Q2141001	0	0	0	1
Q2141048	0	0	8	1
Q2142496	0	0	0	1
Q2143688	0	0	0	1
Q2144212	0	0	0	1
Q21503282	0	0	8	1
Q21505485	0	0	0	1
Q21505486	0	0	0	1
Q21505487	0	0	0	1
Q21505488	0	0	0	1
Q21505493	0	0	0	1
Q21505494	0	0	0	1
Q21505495	0	0	0	1
Q21505502	0	0	0	1
Q21505503	0	0	0	2
Q21505505	0	0	0	2
Q21505506	0	0	0	1
Q21505507	0	0	0	1
Q21505508	0	0	0	1
Q21505509	0	0	0	1
Q21505510	0	0	0	1
Q21505511	0	0	0	1
Q21505512	0	0	0	1
Q21505514	0	0	0	1
Q21505515	0	0	0	1
Q21505516	0	0	0	1
Q21505517	0	0	0	1
Q21505518	0	0	0	1
Q21505521	0	0	0	2
Q21505522	0	0	0	2
Q21505523	0	0	0	2
Q21505524	0	0	0	2
Q21505525	0	0	0	2
Q21505526	0	0	0	1
Q21505528	0	0	0	1
Q21505531	0	0	0	1
Q2151267	0	0	2	1
Q21513416	0	0	0	1
Q21515257	0	0	0	1
Q2155008	0	0	2	1
Q2157462	22	0	0	1
Q2160802	0	0	0	1
Q2161046	0	0	0	1
Q2163245	0	0	0	1
Q2165266	1	0	0	1
Q2165399	0	0	0	1
Q2165411	0	0	2	1
Q2165663	0	0	0	1
Q2166371	0	0	4	1
Q21694563	0	0	0	1
Q21694572	0	0	0	1
Q21694578	0	0	0	1
Q21694579	0	0	0	1
Q217519	4	0	1	1
Q218712	7	0	0	1
Q219102	2	0	1	1
Q219223	0	0	1	1
Q2195280	0	0	0	1
Q2195906	0	0	0	1
Q2200359	0	4	0	1
Q2200977	0	0	0	1
Q220193	3	0	0	1
Q22030614	0	0	0	1
Q22030615	0	0	0	1
Q22030617	0	0	2	1
Q220322	0	0	28	1
Q220551	1	0	2	1
Q220570	9	0	1	1
Q221159	0	0	5	1
Q221441	4	0	0	1
Q2214419	0	0	0	2
Q221472	0	0	1	3
Q2214869	0	0	0	1
Q221668	61	0	3	1
Q22251836	0	0	0	1
Q222634	0	12	2	1
Q223102	6	0	5	1
Q223254	17	0	7	1
Q223591	22	0	0	1
Q223663	0	0	0	1
Q223911	0	0	37	1
Q22443082	0	0	0	1
Q22443673	0	0	0	1
Q22443682	0	0	0	1
Q22443706	0	0	0	1
Q22443766	0	0	0	3
Q22443772	0	0	0	1
Q22443782	0	0	0	1
Q22443995	0	0	0	1
Q22467774	5	0	0	1
Q2246789	0	0	5	1
Q2248721	0	0	0	1
Q2251669	0	0	1	2
Q2254511	0	0	2	2
Q2256736	0	3	0	1
Q2259421	0	0	0	1
Q2264130	4	0	0	1
Q2272470	0	0	0	1
Q2273662	0	0	5	1
Q2276095	0	0	0	1
Q2279175	0	0	0	2
Q2280106	0	0	0	1
Q2280285	0	0	0	1
Q2280692	0	0	0	1
Q2288646	0	0	0	1
Q2290446	0	2	0	1
Q2291208	0	0	0	1
Q229256	8	0	19	1
Q22938868	0	0	0	1
Q22938881	0	0	0	1
Q22938882	0	0	0	1
Q22938883	0	0	0	1
Q2295338	0	0	0	1
Q22965446	0	0	0	1
Q22965491	0	0	1	2
Q2298020	0	0	0	1
Q2298953	0	0	2	1
Q2299379	0	0	0	2
Q2300099	1	0	18	1
Q230047	0	0	0	1
Q2300749	0	0	0	1
Q2303073	0	0	8	2
Q23037742	0	0	0	1
Q23037743	0	0	2	1
Q23037744	1	0	1	2
Q23037745	0	0	1	1
Q23037746	0	0	0	1
Q23037747	0	0	0	1
Q23037749	0	0	0	1
Q23037750	0	0	1	1
Q23037753	0	0	0	1
Q23037754	0	0	0	1
Q23037755	0	0	0	1
Q23037756	0	0	0	1
Q23037757	0	0	0	1
Q23037758	0	0	0	1
Q23037759	0	0	0	1
Q23037760	0	0	0	1
Q23037761	0	0	0	1
Q23037762	0	0	5	1
Q23037763	0	0	0	1
Q23037764	0	0	0	1
Q23037765	0	0	0	1
Q23037766	0	0	0	1
Q23037767	0	0	0	1
Q23037768	0	0	1	1
Q23037769	0	0	0	1
Q23037771	0	0	0	1
Q23037772	0	0	1	1
Q23037774	0	0	5	1
Q23037775	0	0	0	1
Q23037776	0	0	0	1
Q23037777	0	0	0	1
Q23037778	0	0	0	1
Q23037779	0	0	0	1
Q23037780	0	0	1	1
Q23037781	0	0	0	1
Q23037783	0	0	1	1
Q23037795	0	0	0	1
Q2303951	0	0	8	2
Q2305174	0	0	0	1
Q2306782	3	0	0	1
Q2307256	0	0	2	1
Q2309604	0	0	0	1
Q2309612	0	0	8	1
Q2310947	0	0	0	1
Q2312030	0	0	0	1
Q2313210	0	0	5	1
Q231578	0	0	0	1
Q2323502	0	0	0	1
Q2325854	0	0	0	1
Q2332125	0	0	2	0
Q2334877	0	0	0	1
Q2336873	0	0	0	1
Q2338307	0	0	0	1
Q2339038	4	0	1	1
Q2346396	2	0	0	2
Q2346415	0	0	2	3
Q2348105	0	0	0	2
Q2349546	0	0	0	1
Q2349695	0	0	0	1
Q2351083	2	22	4	0
Q23542366	0	0	0	1
Q23542367	0	0	0	1
Q23542368	0	0	0	1
Q2356131	0	0	0	1
Q2357409	0	0	2	2
Q2360849	2	0	0	1
Q2373361	0	0	1	1
Q2375956	0	0	0	1
Q2376219	0	0	0	1
Q2376518	0	0	0	1
Q23808336	0	0	0	1
Q2388598	0	0	1	1
Q23893414	0	0	7	1
Q239027	0	0	3	1
Q2397009	0	0	2	2
Q2397106	0	0	1	2
Q239848	0	0	0	1
Q2403156	8	0	0	1
Q2411095	0	0	0	1
Q241827	0	0	0	1
Q2420648	0	0	8	1
Q2421435	0	8	3	1
Q2425407	0	0	0	1
Q2429620	0	0	9	2
Q243257	0	0	0	1
Q2435687	0	0	0	1
Q2435699	0	0	0	1
Q2443552	1	0	2	1
Q244438	0	0	0	3
Q2447562	0	0	0	1
Q2450598	7	0	1	1
Q2453464	0	0	7	1
Q2455180	0	0	0	1
Q245590	0	0	0	1
Q2456424	0	0	0	2
Q2457358	0	0	0	1
Q2457669	0	0	2	1
Q246002	0	0	0	2
Q2460356	0	0	1	2
Q246040	0	0	0	1
Q246046	0	0	0	3
Q246068	2	0	0	1
Q246070	0	0	3	1
Q246084	8	0	10	1
Q2463884	0	0	3	1
Q2465347	0	0	2	3
Q2466106	0	0	0	1
Q2466723	0	0	0	1
Q2467739	0	0	0	1
Q247096	3	0	0	1
Q247131	0	0	0	2
Q2475919	0	0	0	1
Q247978	0	0	0	1
Q2484592	0	0	0	1
Q24975389	0	0	0	1
Q24975487	0	0	0	2
Q24975508	0	0	0	1
Q2500124	0	0	0	1
Q2500950	0	0	0	2
Q2500965	0	0	6	1
Q2501186	0	0	10	2
Q250354	0	0	0	1
Q250365	0	0	0	1
Q2504473	0	0	0	1
Q250449	0	0	0	1
Q2508462	2	0	12	1
Q2517861	0	0	0	1
Q2521747	0	0	1	1
Q2528129	0	0	0	1
Q2529980	0	0	0	1
Q25303605	0	0	1	1
Q25303958	0	0	0	1
Q25324086	0	0	1	0
Q2532540	0	0	0	1
Q253332	0	0	0	1
Q25345593	0	0	0	1
Q2535470	0	0	0	2
Q2544887	0	0	0	1
Q2552421	0	0	1	1
Q2553422	0	0	0	1
Q25556	0	0	0	1
Q2555727	0	0	12	1
Q2556242	0	0	2	1
Q2556531	0	0	0	2
Q2557206	0	0	0	1
Q2558586	0	0	0	1
Q2561844	0	0	1	1
Q2562598	0	0	0	1
Q2563414	0	0	0	1
Q2565270	0	0	0	2
Q2578247	0	0	0	1
Q2580627	0	0	0	1
Q2583311	0	0	0	1
Q2583514	0	0	0	1
Q2589418	0	0	0	1
Q2590966	1	0	0	1
Q25933403	0	0	0	1
Q259626	7	0	5	1
Q2602467	0	0	0	1
Q2603200	0	0	0	1
Q2605012	0	0	0	1
Q2606101	1	0	0	1
Q260688	0	0	0	1
Q2608695	0	0	9	1
Q2610084	0	0	7	1
Q2613277	0	0	0	2
Q2619091	0	0	14	1
Q2619315	0	0	6	1
Q2622714	0	0	0	1
Q2626074	0	1	0	1
Q2627467	0	0	3	1
Q2632078	0	0	0	1
Q2637111	0	0	3	1
Q2638851	0	0	0	1
Q264118	6	0	5	1
Q26489802	0	0	0	2
Q26492773	0	0	0	1
Q26492775	0	0	0	2
Q26492776	0	0	0	2
Q26492777	0	0	4	1
Q26492778	0	0	0	1
Q26492779	0	0	0	1
Q26492785	0	0	0	1
Q26492786	0	0	0	1
Q26492787	0	0	0	1
Q26492788	0	0	0	1
Q26492789	0	0	0	1
Q26492790	0	0	0	1
Q26492791	0	0	0	1
Q26492792	0	0	0	1
Q26492793	0	0	0	1
Q26492794	0	0	0	1
Q26492795	0	0	0	1
Q26492796	0	0	0	1
Q26492797	0	0	0	1
Q26492798	0	0	0	1
Q26492799	0	0	0	1
Q26492800	0	0	0	1
Q26492802	0	0	0	1
Q26492806	0	0	0	1
Q26492807	0	0	0	1
Q26492808	0	0	0	1
Q26492809	0	0	0	1
Q26492810	0	0	0	1
Q26492811	0	0	0	1
Q26492812	0	0	0	1
Q26492813	0	0	0	1
Q26492814	0	0	0	1
Q26492815	0	0	0	1
Q26492816	0	0	0	1
Q26492817	0	0	0	1
Q26492818	0	0	0	1
Q26492819	0	0	0	1
Q26492820	0	0	0	1
Q26492821	0	0	0	1
Q26492822	0	0	0	1
Q26492823	0	0	0	1
Q26492824	0	0	0	1
Q26492825	0	0	0	1
Q26492826	0	0	0	1
Q26492827	0	0	0	1
Q26492828	0	0	0	1
Q26492829	0	0	0	1
Q26492830	0	0	0	1
Q26492831	0	0	0	1
Q26492832	0	0	0	1
Q26492833	0	0	0	1
Q26492834	0	0	1	1
Q26492835	0	0	0	2
Q26492838	0	0	2	2
Q26492839	0	0	0	1
Q26492840	0	0	0	1
Q26492842	0	0	0	1
Q26492843	0	0	0	1
Q26492844	0	0	0	1
Q26494696	0	0	3	2
Q265420	0	0	0	1
Q2657784	0	0	0	1
Q265936	0	7	0	1
Q2661443	0	0	8	1
Q2661464	0	0	0	1
Q266421	0	0	0	1
Q2665559	0	0	0	1
Q2666433	0	0	0	1
Q2669284	0	0	0	1
Q26695220	0	0	0	2
Q26695313	0	0	0	1
Q26695314	0	0	0	1
Q26695315	0	0	0	1
Q26695316	0	0	0	1
Q26695317	0	0	0	1
Q26695318	0	0	0	1
Q26695319	0	0	0	1
Q26695320	0	0	0	1
Q26695321	0	0	0	1
Q26695325	0	0	0	1
Q26695327	0	0	0	1
Q26695329	0	0	0	1
Q26695332	0	0	4	2
Q26695342	0	0	0	1
Q26695607	17	0	9	2
Q26695620	1	0	0	2
Q26695958	0	0	14	1
Q26710835	0	0	0	1
Q26739327	0	0	0	1
Q26740204	0	0	1	1
Q26785990	0	0	0	1
Q2681162	0	0	2	1
Q268292	0	0	0	1
Q2686385	0	0	4	1
Q268667	8	6	8	1
Q268713	0	0	0	1
Q268832	1	0	0	0
Q2692054	0	0	0	1
Q2694437	0	0	0	1
Q26967	0	0	0	2
Q26985508	3	0	0	2
Q26985509	10	0	0	2
Q2700304	0	0	0	1
Q27037482	0	0	0	1
Q270673	0	0	12	1
Q2710164	0	0	2	1
Q2711291	1	0	0	1
Q2713959	0	0	0	1
Q27164414	0	0	0	1
Q27164415	0	0	0	1
Q27164416	0	0	0	1
Q27164419	0	0	0	1
Q27164421	0	0	2	1
Q27164422	0	0	0	1
Q27164424	0	0	0	1
Q27164425	0	0	0	1
Q27164428	0	0	0	1
Q27164430	0	0	0	1
Q27164432	0	0	0	1
Q27164433	0	0	0	1
Q27164434	0	0	0	1
Q27164435	0	0	0	1
Q27164436	0	0	0	1
Q27164438	0	0	0	1
Q27164439	0	0	0	1
Q27164440	0	0	0	1
Q27164442	0	0	0	1
Q27164443	0	0	0	1
Q27164444	0	0	0	1
Q27164445	0	0	0	1
Q27164446	0	0	0	1
Q27164447	0	0	0	1
Q27164456	0	0	0	1
Q27164459	0	0	0	1
Q27164460	0	0	0	1
Q27164461	0	0	0	1
Q27164462	0	0	0	1
Q27164463	0	0	0	1
Q27164464	0	0	0	1
Q27164465	0	0	0	1
Q27164466	0	0	0	1
Q27164468	0	0	0	1
Q27164469	0	0	0	1
Q27164470	0	0	0	1
Q27164471	0	0	0	1
Q27164473	0	0	0	1
Q27164474	0	0	0	1
Q27164475	0	0	0	1
Q27164476	0	0	0	1
Q27164478	0	0	0	1
Q27164479	0	0	0	1
Q27164480	0	0	0	1
Q27164481	0	0	0	1
Q27164482	0	0	0	1
Q27164483	0	0	0	1
Q27164484	0	0	0	1
Q27164485	0	0	0	1
Q27164486	0	0	0	1
Q27164487	0	0	0	1
Q27164488	0	0	0	1
Q27164490	0	0	0	1
Q27164491	0	0	0	1
Q27164492	0	0	0	1
Q27164494	0	0	0	1
Q27164496	0	0	0	1
Q271759	0	0	8	1
Q271993	2	0	1	1
Q2720759	0	0	3	1
Q272436	0	4	0	1
Q2726043	1	0	0	1
Q272741	0	0	29	1
Q2730080	0	0	0	1
Q273510	7	0	6	2
Q2735907	0	0	0	1
Q2736268	0	0	8	1
Q2737426	0	0	0	1
Q2739660	2	0	7	2
Q2741820	0	0	0	1
Q27429764	0	0	0	1
Q27429765	0	0	7	1
Q27429766	0	0	24	1
Q27429767	0	0	0	1
Q27429768	0	0	0	1
Q27429769	0	0	0	1
Q27429771	0	0	0	1
Q27429789	0	0	4	1
Q27437067	0	0	0	1
Q27437068	0	0	0	1
Q27437069	0	0	0	1
Q27437070	0	0	0	1
Q27437071	0	0	0	1
Q27437072	0	0	0	1
Q27437073	0	0	0	1
Q27437074	0	0	0	1
Q27437075	0	0	0	1
Q27437076	0	0	0	1
Q27437077	0	0	0	1
Q27437078	0	0	0	1
Q27437079	0	0	0	1
Q2744442	0	0	0	1
Q274615	0	0	0	1
Q2753827	0	0	0	1
Q275385	0	1	0	2
Q2757585	0	0	0	1
Q27674736	0	0	0	3
Q27674739	0	0	0	1
Q27674741	0	0	0	2
Q27674744	0	0	0	1
Q27674745	0	0	0	1
Q27674749	0	0	0	1
Q27674750	0	0	0	1
Q27674751	0	0	0	1
Q27674797	0	0	0	1
Q27674798	0	0	0	1
Q27674799	0	0	0	1
Q27674800	0	0	0	1
Q27674801	0	0	0	1
Q27674802	0	0	0	1
Q27674804	0	0	0	1
Q27674805	0	0	0	1
Q27674806	0	0	0	1
Q27674807	0	0	0	1
Q27674808	0	0	0	1
Q27674809	0	0	0	1
Q27674811	0	0	0	1
Q27674812	0	0	0	2
Q27674816	0	0	0	1
Q27674818	0	0	0	1
Q27674819	0	0	0	1
Q27674820	0	0	0	1
Q27674821	0	0	0	1
Q27674822	0	0	0	1
Q27674823	0	0	0	1
Q27674824	0	0	0	1
Q27674825	0	0	0	1
Q27674826	0	0	0	1
Q27674827	0	0	0	1
Q27674828	0	0	0	1
Q27674829	0	0	0	1
Q27674830	0	0	0	1
Q27674831	0	0	0	1
Q27674832	0	0	0	1
Q27674833	0	0	0	1
Q27674834	0	0	0	1
Q27674835	0	0	0	1
Q27674836	0	0	0	1
Q27674837	0	0	0	1
Q27674838	0	0	0	1
Q27674839	0	0	0	1
Q27674840	0	0	0	1
Q27674841	0	0	0	1
Q27674842	0	0	0	1
Q27674843	0	0	0	1
Q27674845	0	0	0	1
Q27674846	0	0	0	1
Q27674847	0	0	0	1
Q27674848	0	0	0	1
Q27674849	0	0	0	1
Q27674850	0	0	0	1
Q27674852	0	0	0	1
Q27674860	0	0	0	1
Q27674866	0	0	0	1
Q27674867	0	0	0	1
Q27674869	0	0	0	1
Q27674870	0	0	0	1
Q27674871	0	0	0	1
Q27674872	0	0	0	1
Q27674873	0	0	0	1
Q27674875	0	0	0	1
Q27674876	0	0	0	1
Q27674877	0	0	0	1
Q27674879	0	0	0	1
Q27674880	0	0	0	1
Q27674881	0	0	0	1
Q27674882	0	0	0	1
Q27674883	0	0	0	1
Q27674884	0	0	0	1
Q27674885	0	0	0	1
Q27674886	0	0	0	1
Q27674887	0	0	0	1
Q27674888	0	0	0	1
Q27674889	0	0	0	1
Q27674891	0	0	0	1
Q27674892	0	0	0	1
Q27674893	0	0	0	1
Q27674894	0	0	0	1
Q27674895	0	0	0	1
Q27674896	0	0	0	1
Q27674897	0	0	0	1
Q27674898	0	0	0	1
Q27674899	0	0	0	1
Q27674901	0	0	0	1
Q27674902	0	0	0	1
Q27674903	0	0	0	1
Q27674904	0	0	0	1
Q27674905	0	0	0	1
Q27674906	0	0	0	1
Q27674907	0	0	0	1
Q27674908	0	0	0	1
Q27674909	0	0	0	1
Q27674912	0	0	0	1
Q27674917	0	0	0	1
Q27674918	0	0	0	1
Q27674920	0	0	0	1
Q27674921	0	0	0	1
Q27674922	0	0	0	1
Q27674923	0	0	0	1
Q27674924	0	0	0	1
Q27674926	0	0	0	1
Q27674927	0	0	0	1
Q27674928	0	0	0	1
Q27674929	0	0	0	1
Q27674930	0	0	0	1
Q27674931	0	0	0	1
Q27674932	0	0	0	1
Q27674933	0	0	0	1
Q27674935	0	0	0	1
Q27674936	0	0	0	1
Q27674937	0	0	0	1
Q27674938	0	0	0	1
Q27674939	0	0	0	1
Q27674940	0	0	0	1
Q27674942	0	0	0	1
Q27674944	0	0	0	1
Q27674948	0	0	0	1
Q27674949	0	0	0	1
Q27674950	0	0	0	1
Q27674955	0	0	0	1
Q27674958	0	0	0	1
Q27674960	0	0	0	1
Q27674963	0	0	0	1
Q27675163	0	0	0	1
Q27675244	0	0	0	1
Q27675337	0	0	0	3
Q27675547	0	0	0	2
Q27677558	0	0	0	2
Q27677571	0	0	0	1
Q27677572	0	0	0	1
Q27677573	0	0	0	1
Q27677576	0	0	0	1
Q27677577	0	0	0	1
Q27677578	0	0	0	1
Q27677579	0	0	0	1
Q27677580	0	0	0	1
Q27677581	0	0	0	1
Q27677582	0	0	0	1
Q27677583	0	0	0	1
Q27677584	0	0	0	1
Q27677586	0	0	0	1
Q27677587	0	0	0	1
Q27677588	0	0	0	1
Q27677589	0	0	0	1
Q27677590	0	0	0	1
Q27677594	0	0	0	1
Q27677596	0	0	0	1
Q27677597	0	0	0	1
Q27677598	0	0	0	1
Q27677599	0	0	0	1
Q27677600	0	0	0	1
Q27677601	0	0	0	1
Q27677602	0	0	0	1
Q27677603	0	0	0	1
Q27677605	0	0	0	1
Q27677606	0	0	0	1
Q27677607	0	0	0	1
Q27677608	0	0	0	1
Q27677609	0	0	0	1
Q27677610	0	0	0	1
Q27677611	0	0	0	1
Q27677612	0	0	0	1
Q27677613	0	0	0	1
Q27677614	0	0	0	1
Q27677616	0	0	0	1
Q27677617	0	0	0	1
Q27677618	0	0	0	1
Q27677625	0	0	0	1
Q27677626	0	0	0	1
Q27677627	0	0	0	1
Q27677628	0	0	0	1
Q27677629	0	0	0	1
Q27677630	0	0	0	1
Q27677631	0	0	0	1
Q27677632	0	0	0	1
Q27677633	0	0	0	1
Q27677634	0	0	0	1
Q27677635	0	0	0	1
Q27677637	0	0	0	1
Q27677638	0	0	0	1
Q27677639	0	0	0	1
Q27677640	0	0	0	1
Q27677642	0	0	0	1
Q27677643	0	0	0	1
Q27677644	0	0	0	1
Q27677645	0	0	0	1
Q27677646	0	0	0	1
Q27677647	0	0	0	1
Q27677648	0	0	0	1
Q27677649	0	0	0	1
Q27677650	0	0	0	1
Q27677651	0	0	0	1
Q27677652	0	0	0	1
Q27677653	0	0	0	1
Q27677654	0	0	0	1
Q27677655	0	0	0	1
Q27677656	0	0	0	1
Q27677657	0	0	0	1
Q27677658	0	0	0	1
Q27677659	0	0	0	1
Q27677660	0	0	0	1
Q27677662	0	0	0	1
Q27677663	0	0	0	1
Q27677664	0	0	0	1
Q27677665	0	0	0	1
Q27677666	0	0	0	1
Q27677667	0	0	0	1
Q27677669	0	0	0	1
Q27677670	0	0	0	1
Q27677671	0	0	0	1
Q27677672	0	0	0	1
Q27677673	0	0	0	1
Q27677674	0	0	0	1
Q27677675	0	0	0	1
Q27677676	0	0	0	1
Q27677677	0	0	0	1
Q27677678	0	0	0	1
Q27677679	0	0	0	1
Q27677680	0	0	0	1
Q27677681	0	0	0	1
Q27677682	0	0	0	1
Q27677683	0	0	0	1
Q27677684	0	0	0	1
Q27677685	0	0	0	1
Q27677687	0	0	0	1
Q27677688	0	0	0	1
Q27677689	0	0	0	1
Q27677690	0	0	0	1
Q27677691	0	0	0	1
Q27677692	0	0	0	1
Q27677693	0	0	0	1
Q27677694	0	0	0	1
Q27677697	0	0	0	1
Q27677698	0	0	0	1
Q27677699	0	0	0	1
Q27677700	0	0	0	1
Q27677701	0	0	0	1
Q27677704	0	0	0	1
Q27677705	0	0	0	1
Q27677707	0	0	0	1
Q27677708	0	0	0	1
Q27677710	0	0	0	1
Q27677713	0	0	0	1
Q27677714	0	0	0	1
Q27677718	0	0	0	1
Q27677728	0	0	0	1
Q27677729	0	0	0	1
Q27677730	0	0	0	1
Q27677732	0	0	0	1
Q27677733	0	0	0	1
Q27677734	0	0	0	1
Q27677735	0	0	0	1
Q27677736	0	0	0	1
Q27677737	0	0	0	1
Q27677738	0	0	0	1
Q27677739	0	0	0	1
Q27677740	0	0	0	1
Q27677741	0	0	0	1
Q27677742	0	0	0	1
Q27677743	0	0	0	1
Q27677744	0	0	0	1
Q27677745	0	0	0	1
Q27677746	0	0	0	1
Q27677747	0	0	0	1
Q27677749	0	0	0	1
Q27677751	0	0	0	1
Q27677752	0	0	0	1
Q27677753	0	0	0	1
Q27677754	0	0	0	1
Q27677755	0	0	0	1
Q27677756	0	0	0	1
Q27677757	0	0	0	1
Q27677758	0	0	0	1
Q27677759	0	0	0	1
Q27677760	0	0	0	1
Q27677761	0	0	0	1
Q27677762	0	0	0	1
Q27677763	0	0	0	1
Q27677764	0	0	0	1
Q27677765	0	0	0	1
Q27677766	0	0	0	1
Q27677767	0	0	0	1
Q27677768	0	0	0	1
Q27677769	0	0	0	1
Q27677770	0	0	0	1
Q27677771	0	0	0	1
Q27677773	0	0	0	1
Q27677774	0	0	0	1
Q27677775	0	0	0	1
Q27677776	0	0	0	1
Q27677777	0	0	0	1
Q27677779	0	0	0	1
Q27677780	0	0	0	1
Q27677781	0	0	0	1
Q27677782	0	0	0	1
Q27677783	0	0	0	1
Q27677784	0	0	0	1
Q27677785	0	0	0	1
Q27677786	0	0	0	1
Q27677787	0	0	0	1
Q27677788	0	0	0	1
Q27677789	0	0	0	1
Q27677790	0	0	0	1
Q27677792	0	0	0	1
Q27677793	0	0	0	1
Q27677794	0	0	0	1
Q27677795	0	0	0	1
Q27677796	0	0	0	1
Q27677797	0	0	0	1
Q27677798	0	0	0	1
Q27677800	0	0	0	1
Q27677801	0	0	0	1
Q27677802	0	0	0	1
Q27677803	0	0	0	1
Q27677804	0	0	0	1
Q27677805	0	0	0	1
Q27677806	0	0	0	1
Q27677807	0	0	0	1
Q27677808	0	0	0	1
Q27677809	0	0	0	1
Q27677810	0	0	0	1
Q27677811	0	0	0	1
Q27677813	0	0	0	1
Q27677814	0	0	0	1
Q27677815	0	0	0	1
Q27677816	0	0	0	1
Q27677817	0	0	0	1
