compound_id	CduftD	CpiwP	CsdiC	C<hpC	C<ioC	Chp>C	Cio>C
Q417597	1	0	37	0	0	0	0
Q417630	0	4	0	0	0	0	0
Q417640	3	0	0	0	0	0	0
Q417654	3	1	0	0	0	0	0
Q417689	0	2	4	0	0	0	0
Q417718	0	0	0	0	0	2	0
Q417740	3	2	19	0	0	0	0
Q417765	0	2	0	0	0	0	0
Q417767	1	1	0	0	0	0	0
Q417813	1	9	0	0	0	0	0
Q417824	1	1	0	0	0	0	0
Q417856	0	0	0	0	0	1	0
Q417874	1	0	0	0	0	0	0
Q417884	4	6	0	0	0	0	0
Q417897	7	0	0	0	0	0	0
Q417909	0	4	37	0	0	0	0
Q417915	0	1	0	0	0	0	0
Q417922	0	1	0	0	0	0	0
Q417942	3	1	1	0	0	0	0
Q417968	9	0	0	0	0	0	0
Q417992	0	0	0	0	0	1	0
Q417997	1	1	0	0	0	0	0
Q418001	0	0	0	0	0	1	0
Q418006	4	0	0	0	0	0	0
Q418011	3	0	0	0	0	0	1
Q418024	0	0	0	0	0	1	0
Q418042	0	0	0	0	0	1	0
Q418050	0	11	0	0	0	0	0
Q418054	0	0	0	0	0	1	0
Q418060	1	1	0	0	0	0	0
Q418101	2	5	0	0	0	0	0
Q418125	0	1	0	0	0	0	0
Q418139	3	1	0	0	0	0	0
Q418145	1	1	0	0	0	0	0
Q418157	1	0	5	0	0	0	0
Q418179	1	0	0	0	0	0	0
Q418192	2	4	0	0	0	0	0
Q418197	0	1	0	0	0	0	0
Q418201	1	0	0	0	0	0	0
Q418221	0	0	0	0	0	1	0
Q418224	0	1	0	0	0	0	0
Q418267	0	9	0	0	0	0	0
Q418325	0	0	0	0	0	1	0
Q418337	0	0	0	0	0	1	0
Q418351	1	0	0	0	0	0	0
Q418361	6	1	0	0	0	0	0
Q418369	0	2	0	0	0	0	0
Q418386	1	0	0	0	0	0	0
Q418413	0	0	0	0	0	1	0
Q418425	0	0	0	0	0	1	0
Q418445	2	0	0	0	0	0	0
Q418459	0	4	0	0	0	0	0
Q418469	0	1	0	0	0	0	0
Q418480	1	3	0	0	0	0	0
Q418508	2	0	0	0	0	0	0
Q418510	0	0	0	0	0	1	0
Q418517	0	0	0	0	0	1	0
Q418523	1	1	0	0	0	0	0
Q418529	3	0	0	0	0	0	0
Q418546	4	0	0	0	0	0	0
Q418556	0	0	0	0	0	1	0
Q418560	11	0	0	0	0	0	0
Q418571	8	0	0	0	0	0	0
Q418583	0	0	0	0	0	1	0
Q418594	3	0	0	0	0	0	0
Q418611	5	0	0	0	0	0	0
Q418616	0	0	0	0	0	1	0
Q418628	0	1	0	0	0	0	0
Q418647	0	0	0	0	0	1	0
Q418656	6	0	36	0	0	0	0
Q418666	1	0	0	0	0	0	0
Q418669	1	1	0	0	0	0	0
Q418679	0	0	0	0	0	2	0
Q418705	0	2	0	0	0	0	0
Q418720	0	0	0	0	0	1	0
Q418725	5	0	0	0	0	0	0
Q418740	0	0	0	0	0	1	0
Q418785	0	1	0	0	0	0	0
Q418788	0	0	0	0	0	1	0
Q418796	0	0	0	0	0	1	0
Q418803	0	0	0	0	0	1	0
Q418807	0	0	0	0	0	2	0
Q418812	0	0	0	0	0	1	0
Q418817	15	1	0	0	0	0	0
Q418819	1	1	0	0	0	0	0
Q418834	0	1	0	0	0	0	0
Q418850	2	0	0	0	0	0	0
Q418857	2	1	0	0	0	0	0
Q418909	0	0	0	0	0	1	0
Q418913	1	0	0	0	0	0	0
Q418928	2	2	0	0	0	0	0
Q418954	0	0	0	0	0	1	0
Q419008	2	0	0	0	0	0	0
Q419028	0	3	0	0	0	0	0
Q419041	0	0	0	0	0	1	0
Q419059	2	4	0	0	0	0	0
Q419078	0	0	0	0	0	1	0
Q419143	3	1	0	0	0	0	0
Q419186	0	8	14	0	0	0	0
Q419319	2	1	0	0	0	0	0
Q419345	0	1	0	0	0	0	0
Q419374	0	5	0	0	0	0	0
Q419375	3	0	0	0	0	0	0
Q419390	0	0	0	0	0	1	1
Q419394	0	0	37	0	0	0	0
Q419396	0	0	0	0	0	1	0
Q419397	1	0	0	0	0	0	0
Q419401	1	0	0	0	0	0	0
Q419405	0	8	0	0	0	0	0
Q419426	0	0	0	0	0	1	0
Q419468	4	0	0	0	0	0	0
Q419472	1	2	0	0	0	0	0
Q419487	0	0	0	0	0	1	0
Q419488	0	0	0	0	0	1	0
Q419503	0	0	0	0	0	0	1
Q419521	4	0	0	0	0	0	0
Q419550	0	5	0	0	0	0	0
Q419581	0	0	0	0	0	1	0
Q419591	0	0	0	0	0	1	0
Q419618	3	0	0	0	0	0	0
Q419619	0	0	0	0	0	1	0
Q419646	0	1	0	0	0	0	0
Q419652	4	0	0	0	0	0	0
Q419661	0	0	0	0	0	1	0
Q419663	3	1	0	0	0	0	0
Q419670	0	0	0	0	0	1	0
Q419676	0	0	0	0	0	1	0
Q419684	0	0	0	0	0	1	0
Q419693	0	0	0	0	0	1	0
Q419714	0	0	0	0	0	1	0
Q419717	0	0	0	0	0	1	0
Q419721	0	0	0	0	0	1	0
Q419724	3	1	1	0	0	0	0
Q419727	0	0	0	0	0	1	0
Q419750	0	6	0	0	0	0	0
Q419761	0	0	0	0	0	1	0
Q419769	1	1	10	0	0	0	0
Q419787	0	0	0	0	0	1	0
Q419806	0	0	0	0	0	1	0
Q419820	3	1	0	0	0	0	0
Q419822	1	2	0	0	0	0	0
Q419824	4	1	0	0	0	0	0
Q419832	0	1	0	0	0	0	0
Q419834	3	0	0	0	0	0	0
Q419873	0	0	0	0	0	1	0
Q419889	0	0	0	0	0	1	0
Q419890	3	2	1	0	0	0	0
Q419904	0	0	0	0	0	1	0
Q419909	0	0	0	0	0	1	0
Q419919	0	0	0	0	0	1	0
Q419921	1	0	0	0	0	0	0
Q419935	4	0	0	0	0	0	0
Q419939	2	3	0	0	0	0	0
Q419940	0	2	0	0	0	0	0
Q4199443	1	3	0	0	0	0	0
Q419948	8	0	0	0	0	0	0
Q419953	4	0	0	0	0	0	0
Q419987	4	0	0	0	0	0	0
Q419991	7	0	0	0	0	0	0
Q419995	4	7	0	0	0	0	0
Q420009	2	0	0	0	0	0	0
Q420035	3	0	0	0	0	0	0
Q420057	1	0	0	0	0	0	0
Q420077	0	1	0	0	0	0	0
Q420133	1	1	0	0	0	0	0
Q420164	1	0	0	0	0	0	0
Q420183	0	0	0	0	0	1	0
Q420186	2	0	0	0	0	0	0
Q420188	0	1	0	0	0	0	0
Q420191	0	0	0	0	0	1	0
Q420207	2	1	0	0	0	0	0
Q420262	0	1	0	0	0	0	0
Q4202634	0	0	0	0	0	1	0
Q4202638	0	0	0	0	0	1	0
Q4202642	0	0	0	0	0	1	0
Q4202648	0	0	0	0	0	1	0
Q4202651	0	0	0	0	0	1	0
Q4202652	0	0	0	0	0	1	0
Q4202653	0	0	0	0	0	1	0
Q4202654	0	0	0	0	0	1	0
Q4202656	0	0	0	0	0	1	0
Q4202658	0	0	0	0	0	1	0
Q4202659	0	0	0	0	0	1	0
Q4202664	0	0	0	0	0	1	0
Q4202665	0	0	0	0	0	1	0
Q4202666	0	0	0	0	0	1	0
Q4202667	0	0	0	0	0	1	0
Q4202668	0	0	0	0	0	1	0
Q4202669	0	0	0	0	0	1	0
Q4202670	0	0	0	0	0	1	0
Q4202671	0	0	0	0	0	1	0
Q4202672	0	0	0	0	0	1	0
Q4202673	0	0	0	0	0	1	0
Q420280	0	0	0	0	0	1	0
Q420305	1	0	0	0	0	0	0
Q420323	0	2	0	0	0	0	0
Q420338	0	0	0	0	0	1	0
Q420350	0	4	0	0	0	0	0
Q420360	3	6	0	0	0	0	0
Q420364	1	0	0	0	0	0	0
Q420377	1	1	1	0	0	0	0
Q420383	1	0	0	0	0	0	0
Q420387	3	0	0	0	0	0	0
Q420394	6	0	0	0	0	0	0
Q420423	0	0	0	0	0	1	0
Q420436	8	1	0	0	0	0	0
Q420439	2	0	0	0	0	0	0
Q420491	0	0	0	0	0	1	0
Q420498	0	0	0	0	0	1	0
Q420515	0	0	0	0	0	1	0
Q420532	4	0	0	0	0	0	0
Q420542	0	1	0	0	0	0	0
Q420553	0	2	0	0	0	0	0
Q420571	0	1	2	0	0	0	0
Q420577	0	1	0	0	0	0	0
Q420590	1	2	0	0	0	0	0
Q420607	1	0	0	0	0	0	0
Q420626	0	4	0	0	0	0	0
Q420644	1	1	0	0	0	0	0
Q420673	1	0	0	0	0	0	0
Q420682	5	0	0	0	0	0	0
Q420685	0	1	0	0	0	0	0
Q420704	0	0	0	0	0	2	0
Q420705	3	0	0	0	0	0	0
Q420717	0	0	0	0	0	1	0
Q420859	1	0	0	0	0	0	0
Q420864	1	0	0	0	0	0	0
Q420875	1	0	0	0	0	0	0
Q420885	2	3	38	0	0	0	0
Q420886	1	1	0	0	0	0	0
Q420891	2	0	0	0	0	0	0
Q420934	0	0	0	0	0	1	0
Q421025	0	0	0	0	0	1	0
Q421028	0	0	0	0	0	1	0
Q421042	0	1	0	0	0	0	0
Q421052	3	1	0	0	0	0	0
Q421058	0	0	5	0	0	0	0
Q421063	0	0	0	0	0	1	0
Q421072	2	1	0	0	0	0	0
Q421076	1	2	0	0	0	0	0
Q421083	0	0	0	0	0	1	0
Q421091	0	1	0	0	0	0	0
Q421094	6	2	0	0	0	0	0
Q421095	3	1	0	0	0	0	0
Q421119	7	1	0	0	0	0	0
Q421120	0	0	0	0	0	1	0
Q421128	0	0	0	0	0	1	0
Q421133	0	0	0	0	0	1	0
Q421136	0	10	0	0	0	0	0
Q421156	2	0	0	0	0	0	0
Q421166	0	0	0	0	0	1	0
Q421174	0	0	0	0	0	1	0
Q421193	1	0	0	0	0	0	0
Q421215	0	0	0	0	0	1	0
Q421230	3	1	0	0	0	0	0
Q421239	3	0	0	0	0	0	0
Q421243	0	0	0	0	0	1	0
Q421255	0	0	0	0	0	1	0
Q421260	0	0	0	0	0	1	0
Q421264	0	0	0	0	0	1	0
Q421268	0	5	0	0	0	0	0
Q421272	0	0	0	0	0	1	0
Q421274	6	2	0	0	0	0	0
Q421301	2	0	0	0	0	0	0
Q421304	2	2	0	0	0	0	0
Q421313	0	0	0	0	3	0	0
Q421315	0	5	0	0	0	0	0
Q421336	0	5	14	0	0	0	0
Q421340	0	0	0	0	0	1	0
Q421342	0	2	0	0	0	0	0
Q421344	0	0	0	0	1	0	0
Q421352	6	1	0	0	0	0	0
Q421365	0	1	0	0	0	0	0
Q421369	4	1	0	0	0	0	0
Q421375	0	8	0	0	0	0	0
Q421381	0	2	37	0	0	0	0
Q421401	0	0	0	0	0	1	0
Q421405	0	0	0	0	0	1	0
Q421408	0	0	0	0	0	1	0
Q421416	0	0	0	0	0	1	0
Q421429	0	2	0	0	0	0	0
Q421440	0	0	0	0	0	1	0
Q421443	0	0	0	0	0	1	0
Q4214556	0	0	0	0	0	1	0
Q4214559	0	0	0	0	0	1	0
Q4214560	0	0	0	0	0	1	0
Q4214561	0	0	0	0	0	1	0
Q4214564	0	0	0	0	0	1	0
Q4214565	0	0	0	0	0	1	0
Q4214570	0	0	0	0	0	1	0
Q421458	0	0	0	0	0	1	0
Q4214593	0	0	0	0	0	1	0
Q4214597	0	0	0	0	0	1	0
Q421465	0	0	0	0	0	1	0
Q421475	0	1	0	0	0	0	0
Q421515	0	0	0	0	0	1	0
Q421534	2	0	0	0	0	0	0
Q421567	1	0	0	0	0	0	0
Q421637	0	1	0	0	0	0	0
Q421670	4	0	0	0	0	0	0
Q421709	2	1	0	0	0	0	0
Q421713	13	0	0	0	0	0	0
Q421768	3	1	0	0	0	0	0
Q421781	0	0	0	0	0	0	1
Q421801	0	0	0	0	0	1	1
Q421862	4	2	0	0	0	0	0
Q421888	0	0	0	1	0	0	0
Q421910	4	2	0	0	0	0	0
Q421920	0	5	0	0	0	0	0
Q421930	1	5	0	0	0	0	0
Q421934	0	2	0	0	0	0	0
Q421937	1	1	0	0	0	0	0
Q421951	1	0	0	0	2	0	0
Q422087	0	0	0	0	0	1	0
Q422112	3	2	5	0	0	0	0
Q422185	6	1	0	0	0	0	0
Q422188	6	1	0	0	0	0	0
Q422194	3	0	0	0	0	0	0
Q422198	2	0	11	0	0	0	0
Q422210	7	2	1	0	0	0	0
Q422212	1	1	0	0	0	0	0
Q422219	6	0	0	0	0	0	0
Q422222	2	1	0	0	0	0	0
Q422226	4	0	0	0	0	0	0
Q422229	3	4	3	0	0	0	0
Q422232	16	3	0	0	0	0	0
Q422244	4	4	5	0	0	0	0
Q422252	9	2	0	0	0	0	0
Q422273	5	0	0	0	0	0	0
Q422327	1	0	0	0	0	0	0
Q4224007	5	0	0	0	0	0	0
Q422416	6	5	0	0	0	0	0
Q422418	0	5	37	0	0	0	0
Q422423	0	0	0	0	1	0	0
Q422438	6	1	37	0	0	0	0
Q422442	5	0	0	0	0	0	0
Q422482	5	0	0	0	0	0	0
Q422511	0	6	0	0	0	0	0
Q422585	2	0	11	0	0	0	0
Q422606	2	0	0	0	0	0	0
Q422613	0	1	0	0	0	0	0
Q422618	2	2	11	0	0	0	0
Q422627	0	1	0	0	0	0	0
Q422631	2	0	0	0	0	0	0
Q422645	2	0	0	0	0	0	0
Q422652	0	0	11	0	0	0	0
Q422654	2	0	11	0	0	0	0
Q422658	0	2	0	0	0	0	0
Q422665	4	0	0	0	0	0	0
Q422669	2	0	0	0	0	0	0
Q422689	1	0	0	0	0	0	0
Q422724	2	2	0	0	0	0	0
Q422740	2	0	0	0	0	0	0
Q422745	4	0	0	0	0	0	0
Q422782	0	2	0	0	0	0	0
Q422806	0	1	0	0	0	0	0
Q422819	0	0	0	0	0	1	0
Q422847	0	0	0	0	0	1	0
Q422917	0	4	0	0	0	0	0
Q422930	0	0	0	0	0	0	1
Q422956	0	2	0	0	0	0	0
Q422970	1	1	0	0	0	0	0
Q423005	1	0	0	0	0	0	0
Q423037	0	0	0	0	2	0	0
Q423065	0	1	0	0	0	0	0
Q423071	2	0	0	0	0	0	0
Q423075	1	1	0	0	0	0	0
Q423111	1	2	0	0	0	0	0
Q423169	1	0	1	0	0	0	0
Q423288	3	3	5	0	0	0	0
Q423292	1	0	0	0	0	0	0
Q423308	2	15	0	0	0	0	0
Q423318	0	0	0	0	0	1	0
Q423327	2	0	0	0	0	0	0
Q423345	0	1	0	0	0	0	0
Q423364	8	2	1	0	0	0	0
Q423366	2	0	11	0	0	0	0
Q423384	1	0	0	0	0	0	0
Q423404	0	0	11	0	0	0	0
Q423417	2	1	0	0	0	0	0
Q423423	1	0	0	0	0	0	0
Q423428	1	0	0	0	0	0	0
Q423437	4	3	37	0	0	0	0
Q423439	3	1	0	0	0	0	0
Q423445	2	0	0	0	0	0	0
Q423467	0	0	15	0	0	0	0
Q423498	1	3	5	0	0	0	0
Q423515	0	4	0	0	0	0	0
Q423520	6	6	0	0	0	0	0
Q423538	1	0	7	0	0	0	0
Q423741	0	2	0	0	0	0	0
Q423746	1	0	0	0	0	0	0
Q423751	2	1	0	0	0	0	0
Q423757	1	1	42	0	0	0	0
Q423762	5	2	0	0	0	0	0
Q423787	2	0	0	0	0	0	0
Q423809	3	0	0	0	0	0	0
Q423820	0	0	0	0	0	0	1
Q423852	0	0	0	0	0	0	1
Q423855	0	4	0	0	0	0	0
Q423890	2	1	0	0	0	0	0
Q423930	4	1	0	0	0	0	0
Q423984	2	0	0	0	0	0	0
Q423989	4	4	0	0	0	0	0
Q424009	0	3	0	0	0	0	0
Q424027	4	0	0	0	0	0	0
Q424037	0	1	0	0	0	0	0
Q424049	2	2	0	0	0	0	0
Q424145	3	0	0	0	0	0	0
Q424151	0	3	0	0	0	0	0
Q424156	0	2	0	0	0	0	0
Q424161	0	1	0	0	0	0	0
Q424163	1	3	0	0	0	0	0
Q424165	2	2	0	0	0	0	0
Q424167	2	1	0	0	0	0	0
Q424193	10	0	0	0	0	0	0
Q424238	0	2	37	0	0	0	0
Q424257	0	0	0	0	0	1	0
Q424268	0	0	0	0	0	2	0
Q424297	0	1	0	0	0	0	0
Q424312	1	5	0	0	0	0	0
Q424319	2	0	0	0	0	0	0
Q424333	2	1	0	0	0	0	0
Q424340	2	1	0	0	0	0	0
Q424342	2	0	0	0	0	0	0
Q424372	0	3	0	0	0	0	0
Q424378	0	1	0	0	0	0	0
Q424442	0	10	0	0	0	0	0
Q424446	0	16	0	0	0	0	0
Q424466	0	0	0	0	0	1	0
Q424477	0	5	14	0	0	0	0
Q424481	0	0	0	0	0	1	0
Q424495	0	0	0	0	0	1	0
Q424508	0	1	0	0	0	0	0
Q424551	5	0	0	0	0	0	0
Q424567	0	1	0	0	0	0	0
Q424597	0	4	0	0	0	0	0
Q424649	0	2	0	0	0	0	0
Q424751	2	1	0	0	0	0	0
Q424760	1	0	0	0	0	0	0
Q424771	0	4	0	0	0	0	0
Q424869	0	3	0	0	0	0	0
Q424905	0	2	0	0	0	0	0
Q424915	0	0	0	0	0	1	0
Q424940	8	0	37	0	0	0	0
Q424952	3	3	0	0	0	0	0
Q424955	0	0	0	0	0	1	0
Q424965	0	1	0	0	0	0	0
Q424972	11	1	0	0	0	0	0
Q424976	0	1	0	0	0	0	0
Q424979	0	1	0	0	0	0	0
Q424986	4	0	0	0	0	0	0
Q425001	0	0	0	0	0	1	0
Q425085	0	0	0	0	0	1	0
Q425088	4	0	0	0	0	0	0
Q425103	0	0	0	0	0	1	0
Q425109	2	0	0	0	0	0	0
Q425120	1	1	37	0	0	0	0
Q425122	1	0	0	0	0	0	0
Q425152	3	0	0	0	0	0	0
Q425154	1	0	0	0	0	0	0
Q425164	0	0	0	0	0	1	0
Q425169	0	0	0	0	0	2	0
Q425172	0	0	0	0	0	1	0
Q425207	2	0	1	0	0	0	0
Q425217	0	0	0	0	0	1	0
Q425220	0	0	0	0	0	1	0
Q425223	0	2	0	0	0	0	0
Q425236	0	0	0	0	0	1	0
Q425241	0	0	0	0	0	1	0
Q425243	0	0	0	0	0	1	0
Q425248	0	0	0	0	0	1	0
Q425252	0	0	0	0	0	1	0
Q425258	0	0	0	0	0	1	0
Q425263	0	0	0	0	0	1	0
Q425274	0	0	0	0	0	1	0
Q425289	4	5	0	0	0	0	0
Q425293	2	0	0	0	0	0	0
Q425295	4	0	37	0	0	0	0
Q425296	3	6	0	0	0	0	0
Q425350	0	0	0	0	0	1	0
Q425362	1	0	0	0	0	0	0
Q425397	0	0	0	0	0	1	1
Q425412	0	0	0	0	0	1	0
Q425470	1	1	0	0	0	0	0
Q425475	0	1	0	0	0	0	0
Q425490	2	0	9	0	0	0	0
Q425654	0	2	0	0	0	0	0
Q425680	0	2	0	0	0	0	0
Q425729	0	3	0	0	0	0	0
Q425838	0	3	0	0	0	0	0
Q425867	1	0	0	0	0	0	0
Q425894	0	9	0	0	0	0	0
Q425911	0	1	0	0	0	0	0
Q425946	0	7	0	0	0	0	0
Q425988	0	1	0	0	0	0	0
Q425991	4	0	0	0	0	0	0
Q426010	0	1	0	0	0	0	0
Q426044	0	4	0	0	0	0	0
Q426054	0	2	0	0	0	0	0
Q426081	0	3	0	0	0	0	0
Q426132	1	2	0	0	0	0	0
Q426156	0	0	0	0	0	1	0
Q426185	0	1	0	0	0	0	0
Q426257	0	9	0	0	0	0	0
Q426386	0	5	0	0	0	0	0
Q426424	0	0	0	0	0	1	0
Q426446	0	0	0	0	0	1	0
Q426498	0	0	0	0	0	1	0
Q426897	3	0	0	0	0	0	0
Q4274761	0	0	0	0	0	1	0
Q4280210	0	0	0	0	0	1	0
Q4291488	0	0	0	0	0	1	0
Q4291505	0	0	0	0	0	1	0
Q4291638	0	0	0	0	0	1	0
Q4291661	0	0	0	0	0	1	0
Q4300384	0	0	0	0	0	2	0
Q4300385	0	0	0	0	0	1	0
Q4300386	0	0	0	0	0	2	0
Q4300387	0	0	0	0	0	1	0
Q4300388	0	0	0	0	0	2	0
Q4300389	0	0	0	0	0	1	0
Q4301860	0	0	0	0	0	2	0
Q4312010	0	0	0	0	0	1	0
Q4321582	1	0	0	0	0	1	0
Q4321583	0	0	0	0	0	1	0
Q4321602	0	0	0	0	0	1	0
Q4321606	0	0	0	0	0	1	0
Q4321616	0	0	0	0	0	1	0
Q4321618	0	0	0	0	0	1	0
Q4321619	0	0	0	0	0	1	0
Q4321627	0	0	0	0	0	1	0
Q4327209	0	0	0	0	0	1	0
Q4327210	0	0	0	0	0	1	0
Q4327722	0	1	0	0	0	0	0
Q4332243	0	0	0	0	0	1	0
Q4332245	0	0	0	0	0	1	0
Q4332773	0	0	0	0	0	1	0
Q4332786	0	0	0	0	0	1	0
Q4332787	0	0	0	0	0	1	0
Q4332788	0	0	0	0	0	1	0
Q4332791	0	0	0	0	0	1	0
Q4332793	0	0	0	0	0	1	0
Q4332794	0	0	0	0	0	1	0
Q4332796	0	0	0	0	0	1	0
Q4332797	0	0	0	0	0	1	0
Q4332799	0	0	0	0	0	1	0
Q4332802	0	0	0	0	0	1	0
Q4332803	0	0	0	0	0	1	0
Q4332804	0	0	0	0	0	1	0
Q4332806	0	0	0	0	0	1	0
Q4332814	0	0	0	0	0	1	0
Q4332819	0	0	0	0	0	1	0
Q4332820	0	0	0	0	0	1	0
Q4332822	0	0	0	0	0	1	0
Q4332833	0	0	0	0	0	1	0
Q4332835	0	0	0	0	0	1	0
Q4332837	0	0	0	0	0	1	0
Q4332839	0	0	0	0	0	1	0
Q4332846	0	0	0	0	0	1	0
Q4332854	0	0	0	0	0	1	0
Q4332857	0	0	0	0	0	1	0
Q4332858	0	0	0	0	0	1	0
Q4332859	0	0	0	0	0	1	0
Q4332860	0	0	0	0	0	1	0
Q4332866	0	0	0	0	0	1	0
Q4332867	0	0	0	0	0	1	0
Q4332868	0	0	0	0	0	1	0
Q4332874	0	0	0	0	0	1	0
Q4332876	0	0	0	0	0	1	0
Q4332877	0	0	0	0	0	1	0
Q4332884	0	0	0	0	0	1	0
Q4332891	0	0	0	0	0	1	0
Q4332897	0	0	0	0	0	2	0
Q4332900	0	0	0	0	0	1	0
Q4332902	0	0	0	0	0	1	0
Q4332903	0	0	0	0	0	1	0
Q4332906	0	0	0	0	0	1	0
Q4332907	0	0	0	0	0	1	0
Q4332908	0	0	0	0	0	1	0
Q4332910	0	0	0	0	0	1	0
Q4332912	0	0	0	0	0	1	0
Q4332913	0	0	0	0	0	1	0
Q4332915	0	0	0	0	0	1	0
Q4332917	0	0	0	0	0	1	0
Q4332920	0	0	0	0	0	1	0
Q4332922	0	0	0	0	0	1	0
Q4332923	0	0	0	0	0	1	0
Q4332936	0	0	0	0	0	1	0
Q4332937	0	0	0	0	0	1	0
Q4332938	0	0	0	0	0	1	0
Q4332957	0	0	0	0	0	1	0
Q4332958	0	0	0	0	0	1	0
Q4337133	0	0	0	0	0	1	0
Q4337136	0	0	0	0	0	1	0
Q4337150	0	0	0	0	0	1	0
Q4337152	0	0	0	0	0	1	0
Q4337153	0	0	0	0	0	1	0
Q4337154	0	0	0	0	0	2	0
Q4337159	0	0	0	0	0	1	0
Q4337165	0	0	0	0	0	1	0
Q4337166	0	0	0	0	0	1	0
Q4346070	0	0	0	0	0	1	0
Q4348642	0	0	0	0	0	1	0
Q4351681	0	0	0	0	0	1	0
Q4351682	0	0	0	0	0	1	0
Q4351683	0	0	0	0	0	1	0
Q4351685	0	0	0	0	0	1	0
Q4351688	0	0	0	0	0	1	0
Q4351731	0	0	0	0	0	1	0
Q4352011	0	9	0	0	0	0	0
Q4353252	1	3	0	0	0	0	0
Q4353533	0	0	0	0	0	0	1
Q4355941	0	2	0	0	0	0	0
Q4359344	0	0	0	0	0	2	0
Q4363248	0	1	0	0	0	0	0
Q4363459	0	0	0	0	0	1	0
Q4363460	0	0	0	0	0	1	0
Q4363462	0	0	0	0	0	1	0
Q43656	1	1	0	0	0	0	0
Q4370	0	1	0	0	0	0	0
Q4370029	0	0	0	0	0	1	0
Q4370034	0	0	0	0	0	1	0
Q4376623	4	0	0	0	0	0	0
Q4380604	0	0	0	0	0	1	0
Q4386371	0	4	0	0	0	0	0
Q4413540	0	0	0	0	0	1	0
Q4413544	0	0	0	0	0	2	0
Q4413545	0	0	0	0	0	1	0
Q4413546	0	0	0	0	0	1	0
Q4413548	0	0	0	0	0	1	0
Q4413567	0	0	0	0	0	2	0
Q4413569	0	0	0	0	0	1	0
Q4413570	0	0	0	0	0	1	0
Q4413571	0	0	0	0	0	1	0
Q4413572	0	0	0	0	0	1	0
Q4413575	0	0	0	0	0	2	0
Q4413588	0	0	0	0	0	1	0
Q4419176	0	0	0	0	0	2	0
Q4419225	0	0	0	0	0	2	0
Q4419226	0	0	0	0	0	1	0
Q4419228	0	0	0	0	0	2	0
Q4419230	0	0	0	0	0	1	0
Q4419231	0	0	0	0	0	1	0
Q4419232	0	0	0	0	0	1	0
Q4419233	0	0	0	0	0	1	0
Q4419234	0	0	0	0	0	1	0
Q4419235	0	0	0	0	0	1	0
Q4419236	0	0	0	0	0	1	0
Q4419237	0	0	0	0	0	2	0
Q4419238	0	0	0	0	0	1	0
Q4419239	0	0	0	0	0	1	0
Q4419240	0	0	0	0	0	1	0
Q4419241	0	0	0	0	0	2	0
Q4445784	0	0	0	0	0	1	0
Q4445787	0	0	0	0	0	1	0
Q4445789	0	0	0	0	0	1	0
Q4445790	0	0	0	0	0	1	0
Q4445791	0	0	0	0	0	1	0
Q4445792	0	0	0	0	0	1	0
Q4445796	0	0	0	0	0	1	0
Q4445799	0	0	0	0	0	1	0
Q4445801	0	0	0	0	0	1	0
Q4445810	0	0	0	0	0	1	0
Q4445811	0	0	0	0	0	1	0
Q4445813	0	0	0	0	0	1	0
Q4445816	0	0	0	0	0	1	0
Q4445820	0	0	0	0	0	1	0
Q4445830	0	0	0	0	0	1	0
Q4445831	0	0	0	0	0	1	0
Q4445834	0	0	0	0	0	1	0
Q4445835	0	0	0	0	0	1	0
Q4445836	0	0	0	0	0	1	0
Q4445837	0	0	0	0	0	1	0
Q4445839	0	0	0	0	0	1	0
Q4445840	0	0	0	0	0	1	0
Q4445845	0	0	0	0	0	1	0
Q4445847	0	0	0	0	0	1	0
Q4445848	0	0	0	0	0	1	0
Q4445849	0	0	0	0	0	1	0
Q4445850	0	0	0	0	0	1	0
Q4445852	0	0	0	0	0	1	0
Q4445857	0	0	0	0	0	1	0
Q4445858	0	0	0	0	0	1	0
Q4445860	0	0	0	0	0	1	0
Q4445861	0	0	0	0	0	1	0
Q4445865	0	0	0	0	0	1	0
Q4445867	0	0	0	0	0	1	0
Q4445871	0	0	0	0	0	1	0
Q4445872	0	0	0	0	0	1	0
Q4445873	0	0	0	0	0	1	0
Q4445874	0	0	0	0	0	1	0
Q4445876	0	0	0	0	0	1	0
Q4445877	0	0	0	0	0	1	0
Q4445885	0	0	0	0	0	1	0
Q4445892	0	0	0	0	0	1	0
Q4446664	0	0	0	0	0	1	0
Q4454236	0	0	0	0	0	1	0
Q4454238	0	0	0	0	0	2	0
Q4454239	0	0	0	0	0	2	0
Q4454241	0	0	0	0	0	1	0
Q4454243	0	0	0	0	0	2	0
Q4454244	0	0	0	0	0	1	0
Q4456616	0	0	0	0	0	1	0
Q4456617	0	0	0	0	0	1	0
Q4456618	0	0	0	0	0	1	0
Q4456623	0	0	0	0	0	1	0
Q4456632	0	0	0	0	0	1	0
Q4456642	0	0	0	0	0	1	0
Q4456645	0	0	0	0	0	1	0
Q4456653	0	0	0	0	0	1	0
Q4456679	0	0	0	0	0	1	0
Q4456691	0	0	0	0	0	1	0
Q4456692	0	0	0	0	0	1	0
Q4457891	0	0	0	0	0	1	0
Q4457900	0	0	0	0	0	1	0
Q4457906	0	0	0	0	0	1	0
Q4457911	0	0	0	0	0	1	0
Q4463	0	1	0	0	0	0	0
Q4463081	0	0	0	0	0	1	0
Q4463082	0	0	0	0	0	1	0
